beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
492,SOCIEDADE DE MELHORAMENTOS DO MORRO DA NOVA CINTRA,1163,11,GPM,,10901.22
494,SOCIEDADE PRÓ-MELHORAMENTOS DO BAIRRO DA CANELEIRA,1164,11,GPM,,10809.32
466,LAR DAS MOÇAS CEGAS,1166,12,SEDUC,3206509.20,769244.1000000001
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1167,12,SEDUC,3478528.08,834010.5
189,CENTRO ESPÍRITA ISMÊNIA DE JESUS,1170,12,SEDUC,1681942.50,400462.5
202,EDUCANDÁRIO ANÁLIA FRANCO,1180,19,SEDS,405969.18,15333.78
202,EDUCANDÁRIO ANÁLIA FRANCO,1181,19,SEDS,405969.18,18496.99
182,CASA VÓ BENEDITA,1182,19,SEDS,272934.18,22744.46
94,AMEM - ASSISTÊNCIA AO MENOR ENFERMO MENTAL,1184,12,SEDUC,1477131.84,356329.68
182,CASA VÓ BENEDITA,1185,19,SEDS,347870.77,28989.24
5,ASILO DE INVÁLIDOS DE SANTOS,1187,19,SEDS,569470.68,47455.89
203,EDUCANDÁRIO SANTISTA,1193,19,SEDS,505850.61,42154.22
205,FUNDAÇÃO DO ABC,1194,13,SMS,6666994.66,1999565.04
498,USC SAÚDE,1195,13,SMS,4129409.52,344117.46
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1196,13,SMS,18048546.65,1660280.77
203,EDUCANDÁRIO SANTISTA,1198,12,SEDUC,2701078.63,643113.96
475,VIDAS RECICLADAS,1199,19,SEDS,695947.19,57995.6
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,1200,17,SESEG,,20000
205,FUNDAÇÃO DO ABC,1201,13,SMS,23158095.69,0
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1204,19,SEDS,122096.72,839.26
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1207,13,SMS,18048546.65,300000
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,1208,17,SESEG,,6000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1211,13,SMS,27560027.00,2159999
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1212,13,SMS,66754999.00,3951985.98
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1213,13,SMS,66754999.00,3852000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1214,13,SMS,66754999.00,1296014.02
172,ASSOCIAÇÃO FILANTRÓPICA CATÓLICA ORTODOXA,1230,12,SEDUC,0.00,279541.32
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,1231,12,SEDUC,6672.00,1096
52,APM DA UME LEONOR MENDES DE BARROS,1232,12,SEDUC,10944.00,1824
62,APM DA UME PREFEITO ESMERALDO TARQUÍNIO,1233,12,SEDUC,2940.00,5880
37,APM DA UME DR. DINO BUENO,1234,12,SEDUC,23568.00,3928
6,SANTOS CONVENTION & VISITORS BUREAU,1235,20,SETUR,280171.46,19822.54
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,1237,19,SEDS,215977.31,17998.11
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,1238,12,SEDUC,11035035.02,2627389.29
169,ASSOCIAÇÃO EQUOTERAPIA,1239,13,SMS,1045060.20,0
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,1247,12,SEDUC,869630.88,217407.72000000003
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,1251,19,SEDS,215977.31,17998.1
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,1252,30,SEMULHER,349842.74,26163.6
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,1253,17,SESEG,,6000
38,APM DA UME DR. FERNANDO COSTA,1254,12,SEDUC,,4176
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,1257,30,SEMULHER,342984.00,25880.33
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,1260,13,SMS,192960.00,16080
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,1262,13,SMS,192960.00,8576
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1271,13,SMS,402114.00,33509.5
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,1278,13,SMS,20376267.70,500000
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,1279,12,SEDUC,1341122.40,323946.48
202,EDUCANDÁRIO ANÁLIA FRANCO,1289,19,SEDS,405969.18,15333.78
475,VIDAS RECICLADAS,1290,19,SEDS,454959.78,75826.63
50,APM DA UME IRMÃO JOSE GENESIO,1292,12,SEDUC,13344.00,2224
202,EDUCANDÁRIO ANÁLIA FRANCO,1293,19,SEDS,405969.18,18496.99
5,ASILO DE INVÁLIDOS DE SANTOS,1303,19,SEDS,569470.68,47455.89
111,ASSOCIAÃ‡ÃƒO CRISTÃƒ BENEFICENTE EURÃPEDES BARSANULFO,1304,12,SEDUC,965131.40,229793.19
475,VIDAS RECICLADAS,1308,12,SEDUC,1030831.20,245436
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,1309,13,SMS,20376267.70,3539749.96
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,1311,30,SEMULHER,450000.00,36139.75
182,CASA VÓ BENEDITA,1318,19,SEDS,55810.37,4650.86
182,CASA VÓ BENEDITA,1319,19,SEDS,347870.77,28989.23
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,1320,30,SEMULHER,450000.00,36139.75
127,ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL CASA MÁGICA,1322,12,SEDUC,1557120.98,370743.08999999997
498,USC SAÚDE,1323,13,SMS,4129409.52,344117.46
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1324,19,SEDS,122096.72,9335.47
186,CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS,1326,12,SEDUC,684860.78,163062.09
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1327,19,SEDS,522190.58,67124.53
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1341,19,SEDS,269207.65,22433.97
205,FUNDAÇÃO DO ABC,1347,13,SMS,10463269.05,3796274.39
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,1351,13,SMS,20376267.70,0
75,APM DA UME REGINA ALTMAN,1352,12,SEDUC,564.00,1128
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,1353,13,SMS,20376267.70,0
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1354,13,SMS,18048546.65,2281085.77
205,FUNDAÇÃO DO ABC,1360,13,SMS,23158095.69,0
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,1361,17,SESEG,,20000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1362,13,SMS,27560027.00,2159999
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1363,13,SMS,66754999.00,2796014.02
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1364,13,SMS,66754999.00,2351985.98
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1365,13,SMS,66754999.00,3852000
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1369,13,SMS,18048546.65,300000
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1371,19,SEDS,283303.85,23608.65
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1372,19,SEDS,68770.46,5730.87
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1373,19,SEDS,158718.15,13226.51
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,1386,12,SEDUC,1069103.52,259180.08000000002
475,VIDAS RECICLADAS,1387,19,SEDS,695947.19,57995.6
182,CASA VÓ BENEDITA,1389,19,SEDS,272934.18,22744.52
457,INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES,1390,12,SEDUC,916395.98,218189.52
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1391,19,SEDS,68770.46,5730.87
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1392,19,SEDS,158718.15,13226.51
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1396,19,SEDS,269207.65,22433.97
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,1397,12,SEDUC,860740.65,204938.25
169,ASSOCIAÇÃO EQUOTERAPIA,1399,13,SMS,1045060.20,87088.35
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,1400,13,SMS,132012.00,33003
201,CRUZADA DAS SENHORAS CATÓLICAS,1401,12,SEDUC,1584977.81,377375.67
203,EDUCANDÁRIO SANTISTA,1405,19,SEDS,368594.24,30716.19
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1406,19,SEDS,496696.26,5730.87
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1407,19,SEDS,496696.26,35660.48
203,EDUCANDÁRIO SANTISTA,1408,19,SEDS,368594.24,30716.19
203,EDUCANDÁRIO SANTISTA,1410,19,SEDS,688698.72,46888.13
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,1419,30,SEMULHER,342984.00,28880.33
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,1431,30,SEMULHER,349842.74,26163.6
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1435,12,SEDUC,2293188.48,550628.88
467,LAR ESPÍRITA MARIA MÁXIMO,1437,12,SEDUC,477971.42,113802.72
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,1439,16,SECULT,656448.00,328224
475,VIDAS RECICLADAS,1440,19,SEDS,454959.78,75826.63
182,CASA VÓ BENEDITA,1441,12,SEDUC,132317.01,31504.050000000003
472,NUREX - NÚCLEO DE REABILITAÇÃO DO EXCEPCIONAL SÃO VICENTE DE PAULO,1444,12,SEDUC,1982424.24,477795.30000000005
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1445,19,SEDS,496696.26,13226.51
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1446,19,SEDS,269207.65,22433.97
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,1448,30,SEMULHER,450000.00,36139.75
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,1451,17,SESEG,,6000
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,1452,19,SEDS,106031.13,8835.93
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,1453,19,SEDS,106031.13,8835.93
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,1454,19,SEDS,106031.13,8835.93
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,1455,12,SEDUC,2976141.25,554873.79
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1456,19,SEDS,522190.58,67124.53
466,LAR DAS MOÇAS CEGAS,1457,12,SEDUC,3206509.20,769244.1000000001
97,ASSOCIAÇÃO AMIGOS METROVIÁRIOS DOS EXCEPCIONAIS - AME,1460,12,SEDUC,6847956.00,1141326
177,ASSOCIAÇÃO SOCIAL SAGRADA FAMÍLIA,1462,12,SEDUC,2479488.48,590354.3999999999
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1464,19,SEDS,68770.46,5730.87
181,CASA DO PARAPLÃ‰GICO DE SANTOS,1466,19,SEDS,158718.15,13226.51
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,1467,12,SEDUC,1044303.12,248643.59999999998
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1470,19,SEDS,23608.65,23608.65
472,NUREX - NÚCLEO DE REABILITAÇÃO DO EXCEPCIONAL SÃO VICENTE DE PAULO,1471,13,SMS,93950.64,31316.88
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1473,19,SEDS,86173.64,7181.13
6,SANTOS CONVENTION & VISITORS BUREAU,1474,20,SETUR,280171.46,26872.699999999997
203,EDUCANDÁRIO SANTISTA,1475,19,SEDS,688698.72,46888.13
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1476,19,SEDS,7747.01,645.58
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1477,19,SEDS,86173.64,7181.13
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1478,19,SEDS,7747.01,645.58
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1482,13,SMS,402114.00,33509.5
182,CASA VÓ BENEDITA,1483,19,SEDS,55810.37,4650.86
102,ASSOCIAÇÃO BENEFICENTE SONY BARSOTTI MEY,1484,12,SEDUC,318008.12,75716.22
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1490,19,SEDS,283303.85,23608.65
16,GALP - GRUPO AMIGO DO LAR POBRE,1493,12,SEDUC,154624.68,49087.2
498,USC SAÚDE,1497,13,SMS,4129409.52,344117.46
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1498,13,SMS,18048546.65,2224831.33
182,CASA VÓ BENEDITA,1499,19,SEDS,272934.18,22744.52
182,CASA VÓ BENEDITA,1500,19,SEDS,347870.77,28989.23
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1505,19,SEDS,522190.58,67124.53
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1513,19,SEDS,86173.64,7181.13
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,1514,19,SEDS,7747.01,645.58
475,VIDAS RECICLADAS,1515,19,SEDS,695947.19,57995.6
475,VIDAS RECICLADAS,1520,19,SEDS,454959.78,75826.63
205,FUNDAÇÃO DO ABC,1523,13,SMS,10907022.84,0
203,EDUCANDÁRIO SANTISTA,1524,19,SEDS,368594.24,30716.19
205,FUNDAÇÃO DO ABC,1525,13,SMS,23158095.69,0
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1531,12,SEDUC,3478528.08,834010.5
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1532,13,SMS,18048546.65,300000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1534,13,SMS,27560027.00,2159999
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1537,13,SMS,66754999.00,2351985.98
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1538,13,SMS,66754999.00,3852000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1539,13,SMS,66754999.00,2696014.02
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,1559,13,SMS,192960.00,7504
189,CENTRO ESPÍRITA ISMÊNIA DE JESUS,1560,12,SEDUC,1681942.50,400462.5
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,1564,13,SMS,192960.00,16080
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,1568,13,SMS,77172.00,12862
16,GALP - GRUPO AMIGO DO LAR POBRE,1570,19,SEDS,63047.57,5253.96
16,GALP - GRUPO AMIGO DO LAR POBRE,1583,19,SEDS,63047.57,5253.96
62,APM DA UME PREFEITO ESMERALDO TARQUÍNIO,1584,12,SEDUC,2940.00,5880
52,APM DA UME LEONOR MENDES DE BARROS,1585,12,SEDUC,10944.00,1824
73,APM DA UME PROFESSORA MARIA HELENA ROXO,1595,12,SEDUC,3552.00,1184
203,EDUCANDÁRIO SANTISTA,1596,12,SEDUC,2701078.63,643113.96
16,GALP - GRUPO AMIGO DO LAR POBRE,1598,19,SEDS,63047.57,5253.96
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,1599,12,SEDUC,6576.00,1096
169,ASSOCIAÇÃO EQUOTERAPIA,1601,13,SMS,1045060.20,87088.35
16,GALP - GRUPO AMIGO DO LAR POBRE,1602,19,SEDS,146058.79,12171.57
64,APM DA UME PROFESSOR JOÃO PAPA SOBRINHO,1605,12,SEDUC,16704.00,2784
64,APM DA UME PROFESSOR JOÃO PAPA SOBRINHO,1606,12,SEDUC,16704.00,2784
50,APM DA UME IRMÃO JOSE GENESIO,1621,12,SEDUC,1112.00,2224
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1673,19,SEDS,496696.26,35660.48
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,1675,17,SESEG,,6000
75,APM DA UME REGINA ALTMAN,1681,12,SEDUC,6768.00,1128
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,1683,19,SEDS,235393.67,19616.14
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,1686,30,SEMULHER,349842.74,26163.6
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1687,19,SEDS,283303.85,23608.65
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,1692,19,SEDS,235393.67,19616.14
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,1695,30,SEMULHER,342984.00,25880.33
111,ASSOCIAÃ‡ÃƒO CRISTÃƒ BENEFICENTE EURÃPEDES BARSANULFO,1696,12,SEDUC,965131.40,229793.19
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1699,19,SEDS,122096.72,839.26
28,APM DA UME CLAUDIA HELENA DOS SANTOS OLIVEIRA CORREA,1700,12,SEDUC,196.00,784
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1701,19,SEDS,122096.72,9335.47
37,APM DA UME DR. DINO BUENO,1702,12,SEDUC,23568.00,3928
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1703,19,SEDS,496696.26,5730.87
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1704,19,SEDS,496696.26,13226.51
493,SOCIEDADE FILANTRÓPICA DAMASCO,1710,12,SEDUC,552741.59,131605.13999999998
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,1711,19,SEDS,522190.58,43515.88
113,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ INFÃ‚NCIA ESTRELA GUIA,1723,12,SEDUC,754368.43,179611.53
460,IHGS - INSTITUTO HISTÓRICO E GEOGRÁFICO DE SANTOS,1726,16,SECULT,,15000
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,1733,10,SEGES,5681136.00,201995.02000000002
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,1736,10,SEGES,5681136.00,211537.91
38,APM DA UME DR. FERNANDO COSTA,1744,12,SEDUC,2088.00,4176
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1745,13,SMS,402114.00,33509.5
206,FUNDAÇÃO PAULO GOMES BARBOSA - PAGOBA,1757,12,SEDUC,426182.40,101472
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,1774,12,SEDUC,2213640.29,532846.74
6,SANTOS CONVENTION & VISITORS BUREAU,1778,20,SETUR,280171.46,23347.62
457,INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES,1885,12,SEDUC,916395.98,218189.52
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,1890,19,SEDS,122096.72,9335.47
82,APM DA UME PADRE WALDEMAR VALLE MARTINS,1907,12,SEDUC,10656.00,1776
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,1909,12,SEDUC,1465650.90,348964.5
77,APM DA UME SANDRA CRISTINA TEIXEIRA DA GAMA,1920,12,SEDUC,380.00,1520
82,APM DA UME PADRE WALDEMAR VALLE MARTINS,1923,12,SEDUC,10656.00,1776
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,1925,19,SEDS,31518.13,31518.13
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,1930,13,SMS,18048546.65,2172589.12
202,EDUCANDÁRIO ANÁLIA FRANCO,1947,19,SEDS,405969.18,15333.78
24,APM DA UME BARÃO DO RIO BRANCO ,1976,12,SEDUC,26016.00,4336
43,APM DA UME FLÁVIO CIPRIANO BARBOSA,1980,12,SEDUC,2496.00,832
202,EDUCANDÁRIO ANÁLIA FRANCO,1985,12,SEDUC,1661727.19,395649.32999999996
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,1987,12,SEDUC,1044303.12,248643.59999999998
203,EDUCANDÁRIO SANTISTA,2005,19,SEDS,688698.72,46888.13
181,CASA DO PARAPLÃ‰GICO DE SANTOS,2009,19,SEDS,269207.65,22733.97
181,CASA DO PARAPLÃ‰GICO DE SANTOS,2010,19,SEDS,68770.46,5730.87
181,CASA DO PARAPLÃ‰GICO DE SANTOS,2011,19,SEDS,158718.15,13226.51
182,CASA VÓ BENEDITA,2013,19,SEDS,347870.77,28989.23
182,CASA VÓ BENEDITA,2014,19,SEDS,272934.18,22744.52
182,CASA VÓ BENEDITA,2016,19,SEDS,55810.37,4650.86
47,APM DA UME HILDA D ONÓFRIO PAPA,2024,12,SEDUC,188.00,752
498,USC SAÚDE,2026,13,SMS,4129409.52,344117.46
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,2027,12,SEDUC,913112.42,217407.72000000003
20,APM DA UME VEREADOR JOÃO IGNÁCIO DE SOUZA,2031,12,SEDUC,7584.00,1808
49,APM DA UME IRMÃƒÂƒ MARIA DOLORES,2033,12,SEDUC,5232.00,1744
60,APM DA UME PADRE FRANCISCO LEITE,2034,12,SEDUC,6144.00,2048
