beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,533,13,SMS,824200.00,824200
541,SOCIEDADE DE MELHORAMENTOS DOS AMIGOS DA VILA SÃO BENTO,534,11,GPM,,10625.52
546,ASSOCIAÇÃO DE JUDÔ ROGÉRIO SAMPAIO,535,23,SEMES,36750.00,36750
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,536,12,SEDUC,1107431.77,298725.82999999996
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,539,12,SEDUC,104490.18,104490.18
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,542,12,SEDUC,104490.18,104490.18
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,544,12,SEDUC,114939.20,114939.2
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,545,12,SEDUC,107654.28,107654.28
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,546,12,SEDUC,1107431.77,298725.82999999996
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,547,12,SEDUC,432008.29,431573.84
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,551,16,SECULT,656448.00,506923.7300000001
126,ASSOCIAÇÃO EDUCACIONAL CULTURAL ESPORTIVA E RECREATIVA PROJETO TIA EGLE,557,12,SEDUC,10000.00,10000
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,558,16,SECULT,656448.00,200581.33000000002
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,560,16,SECULT,656448.00,306342.4
547,ASSOCIAÇÃO SANTOS DE SURF,591,23,SEMES,192480.00,176440
539,ASSOCIAÇÃO BALÉ DA CIDADE DE SANTOS,592,16,SECULT,747000.00,256262.5
539,ASSOCIAÇÃO BALÉ DA CIDADE DE SANTOS,602,16,SECULT,747000.00,370387.5
27,APM DA UME CIDADE DE SANTOS,607,12,SEDUC,3740.00,3864.67
27,APM DA UME CIDADE DE SANTOS,614,12,SEDUC,3532.00,21192
27,APM DA UME CIDADE DE SANTOS,615,12,SEDUC,3864.67,3864.67
27,APM DA UME CIDADE DE SANTOS,623,12,SEDUC,3740.00,7480
548,SOCIEDADE ESPORTIVA CANTAREIRA,632,23,SEMES,134140.92,44713.64
528,INSTITUTO ARTE NO DIQUE,639,22,SEGOV,176540.00,51490.850000000006
540,SOCIEDADE DE MELHORAMENTOS DO BAIRRO E MORRO DO JABAQUARA,641,11,GPM,,10625.52
121,ASSOCIAÇÃO DESPORTIVA EDUCACIONAL E SOCIAL EQUILIBRIUM,665,23,SEMES,124269.60,93202.20000000001
121,ASSOCIAÇÃO DESPORTIVA EDUCACIONAL E SOCIAL EQUILIBRIUM,672,23,SEMES,10000.00,10000
121,ASSOCIAÇÃO DESPORTIVA EDUCACIONAL E SOCIAL EQUILIBRIUM,674,23,SEMES,39990.00,39990
532,CENEP - FUNDAÇÃO CENTRO DE EXCELÊNCIA PORTUÁRIA DE SANTOS,683,28,SEPORTE,480000.00,120000
202,EDUCANDÁRIO ANÁLIA FRANCO,700,19,SEDS,361143.07,17933.83
532,CENEP - FUNDAÇÃO CENTRO DE EXCELÊNCIA PORTUÁRIA DE SANTOS,716,28,SEPORTE,480000.00,120000
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),724,23,SEMES,358020.00,179010
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),725,23,SEMES,358020.00,179010
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),727,23,SEMES,,0
548,SOCIEDADE ESPORTIVA CANTAREIRA,772,23,SEMES,134140.92,89427.28000000001
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,795,22,SEGOV,60514.98,60514.979999999996
484,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DA ENCRUZILHADA,822,11,GPM,,10625.52
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),961,23,SEMES,,0
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,1241,19,SEDS,583777.56,48648.13
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,1299,12,SEDUC,438858.74,104490.18
529,APM DA UME PROFESSORA MARGARETH BUCHMANN,1328,12,SEDUC,3854.40,0
529,APM DA UME PROFESSORA MARGARETH BUCHMANN,1330,12,SEDUC,1073.60,545.6
126,ASSOCIAÇÃO EDUCACIONAL CULTURAL ESPORTIVA E RECREATIVA PROJETO TIA EGLE,1334,12,SEDUC,674782.42,674782.4200000003
99,ASSOCIAÇÃO BENEFICENTE MÃOS ENTRELAÇADAS,1349,19,SEDS,,0
192,COMUNIDADE ASSISTENCIAL ESPÍRITA LAR VENERANDA,1375,12,SEDUC,19200.00,19200
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,1409,12,SEDUC,438858.74,104490.18
121,ASSOCIAÇÃO DESPORTIVA EDUCACIONAL E SOCIAL EQUILIBRIUM,1481,23,SEMES,124269.60,31067.399999999998
36,APM DA UME DR JOSÉ DA COSTA E SILVA SOBRINHO,1535,12,SEDUC,10241.87,9264
36,APM DA UME DR JOSÉ DA COSTA E SILVA SOBRINHO,1536,12,SEDUC,11562.00,1698
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,1977,13,SMS,9000.00,9000
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,2029,13,SMS,266484.60,33310.58
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,2325,12,SEDUC,438858.74,114939.2
545,ASSOCIAÇÃO DO CENTRO COMUNITÁRIO DO DIQUE - UNIVERSIDADE ABERTA - CRECHE TIA NILDA,2326,12,SEDUC,438858.74,107654.28
528,INSTITUTO ARTE NO DIQUE,2422,16,SECULT,44360.00,44360
528,INSTITUTO ARTE NO DIQUE,2425,16,SECULT,296420.00,265295.9
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,2628,13,SMS,97015592.80,1422673.54
528,INSTITUTO ARTE NO DIQUE,2676,16,SECULT,81021.47,81021.47
472,NUREX - NÚCLEO DE REABILITAÇÃO DO EXCEPCIONAL SÃO VICENTE DE PAULO,3154,13,SMS,93950.64,11743.83
572,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA UNIÃO IMPERIAL,4035,16,SECULT,,120000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4052,13,SMS,97015992.80,1422673.54
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4125,13,SMS,97015992.80,1976464.78
563,AFIP - ASSOCIAÇÃO FUNDO DE INCENTIVO À PESQUISA,4306,13,SMS,1236457.79,1236457.79
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4330,13,SMS,97015992.80,1978252.85
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4331,13,SMS,97015992.80,1978252.85
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4332,13,SMS,97015992.80,1978252.85
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4338,13,SMS,27560027.00,2415478.13
584,ASSOCIAÇÃO RECREATIVA E CULTURAL REAL MOCIDADE SANTISTA,4451,16,SECULT,,120000
489,SOCIEDADE DE MELHORAMENTOS DO BAIRRO MACUCO,4783,11,GPM,,10625.52
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,5826,13,SMS,250000.00,250000
