beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,3974,13,SMS,130961900.00,4500000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,3975,13,SMS,130961900.00,1369331.94
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,3976,13,SMS,27560027.00,3102555.61
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,3977,29,SEFIN,6146688.00,270627.9
66,APM DA UME PROFESSORA MARIA CARMELITA PROOST VILLAÇA,3978,12,SEDUC,12732.80,2208
68,APM DA UME PROFESSORA MARIA DE LOURDES BORGES  BERNAL,3979,12,SEDUC,47794.12,8288
525,APM DA UME PROFESSORA MARIA LUIZA SIMÕES RIBEIRO,3980,12,SEDUC,13470.94,2336
182,CASA VÓ BENEDITA,3981,19,SEDS,190370.86,33640.04
539,ASSOCIAÇÃO BALÉ DA CIDADE DE SANTOS,3982,16,SECULT,747000.00,373500
181,CASA DO PARAPLÃ‰GICO DE SANTOS,3983,19,SEDS,365812.26,35660.52
203,EDUCANDÁRIO SANTISTA,3989,19,SEDS,368594.24,30716.15
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,3990,12,SEDUC,2791087.92,655876.08
557,ASSOCIAÇÃO IN PHOCCUS DE DANÇA,3991,16,SECULT,371125.20,78348.65
64,APM DA UME PROFESSOR JOÃO PAPA SOBRINHO,3997,12,SEDUC,32570.14,2824
37,APM DA UME DR. DINO BUENO,3998,12,SEDUC,41335.46,7168
113,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ INFÃ‚NCIA ESTRELA GUIA,3999,12,SEDUC,927623.78,208614.84
38,APM DA UME DR. FERNANDO COSTA,4000,12,SEDUC,46963.72,4072
67,APM DA UME PROFESSORA MARIA LUIZA ALONSO SILVAÂ ,4001,12,SEDUC,43180.80,7488
203,EDUCANDÁRIO SANTISTA,4004,19,SEDS,688698.72,46888.16
57,APM DA UME MARTINS FONTES ,4005,12,SEDUC,27772.27,4816
22,APM DA UME AUXILIADORA DA INSTRUÇÃO,4006,12,SEDUC,35522.67,6160
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,4008,16,SECULT,656448.00,328224
182,CASA VÓ BENEDITA,4010,19,SEDS,272934.18,22744.46
85,APM DA UME PROFESSOR WALDERY DE ALMEIDA,4013,12,SEDUC,43734.40,7584
65,APM DA UME PROFESSOR MÃRIO DE ALMEIDA ALCÃ‚NTARA,4014,12,SEDUC,71968.00,12480
169,ASSOCIAÇÃO EQUOTERAPIA,4015,13,SMS,1045060.20,87088.35
174,ASSOCIAÇÃO PROJETO TAMTAM,4018,16,SECULT,360000.00,180000
519,APM DA UME EUNICE CALDAS,4021,12,SEDUC,16608.00,2880
40,APM DA UME DR. PORCHAT DE ASSIS,4025,12,SEDUC,17715.20,3072
454,GREMIO RECREATIVO CULTURAL ESCOLA DE SAMBA BRASIL,4027,16,SECULT,170000.00,170000
53,APM DA UME LOURDES ORTIZ,4029,12,SEDUC,58128.00,10080
82,APM DA UME PADRE WALDEMAR VALLE MARTINS,4031,12,SEDUC,20852.26,3616
52,APM DA UME LEONOR MENDES DE BARROS,4032,12,SEDUC,21313.60,3696
521,APM DA UME SAMUEL AUGUSTO LEÃO DE MOURA,4033,12,SEDUC,26111.46,4528
62,APM DA UME PREFEITO ESMERALDO TARQUÍNIO,4037,12,SEDUC,64387.20,11296
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,4038,12,SEDUC,1229545.44,285940.80000000005
76,APM DA UME RURAL MONTE CABRÃO,4043,12,SEDUC,19191.48,3328
120,APASEM - ASSOCIAÇÃO DE PROMOÇÃO E ASSISTÊNCIA SOCIAL ESTRELA DO MAR,4044,12,SEDUC,1853711.42,426354.6
203,EDUCANDÁRIO SANTISTA,4045,19,SEDS,368594.24,32528.44
202,EDUCANDÁRIO ANÁLIA FRANCO,4046,19,SEDS,429921.36,35826.78
39,APM DA UME DR. NELSON DE TOLEDO PIZA,4047,12,SEDUC,18545.60,3216
30,APM DA UME DEPUTADO RUBENS LARA,4048,12,SEDUC,49905.60,10656
58,APM DA UME NOEL GOMES FERREIRA,4049,12,SEDUC,13378.68,2320
524,APM DA UME PREFEITO PAULO GOMES BARBOSA,4050,12,SEDUC,50746.66,8800
526,APM DA UME JUDOCA RICARDO SAMPAIO CARDOSO,4053,12,SEDUC,35522.67,6160
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,4054,17,SESEG,0.00,6000
79,APM DA UME OSWALDO JUSTO,4057,12,SEDUC,64863.46,11248
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4061,13,SMS,360000.00,30000
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4064,13,SMS,360000.00,30000
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,4083,30,SEMULHER,305800.00,45748
74,APM DA UME PROFESSORA THEREZINHA DE JESUS SIQUEIRA PIMENTEL,4085,12,SEDUC,56651.72,9824
78,APM DA UME VINTE E OITO DE FEVEREIRO,4086,12,SEDUC,91436.26,15856
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4088,13,SMS,192960.00,24656
61,APM DA UME PEDRO II,4089,12,SEDUC,69569.06,12064
203,EDUCANDÁRIO SANTISTA,4091,19,SEDS,688698.72,60777.66
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4092,12,SEDUC,1590072.12,376570.08
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4094,19,SEDS,122096.72,839.24
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4097,19,SEDS,122096.72,9335.45
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4099,13,SMS,402114.00,36880.56
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,4102,30,SEMULHER,298596.24,52085.12
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,4104,22,SEGOV,349842.74,156981.6
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,4109,31,SECOM,490320.00,40860
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4114,19,SEDS,106031.13,9357.25
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4115,19,SEDS,106031.13,9357.25
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4116,12,SEDUC,3848564.33,895014.96
83,APM DA UME OLAVO BILAC,4118,12,SEDUC,52592.00,9120
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4119,13,SMS,18048546.65,1831050.22
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4120,13,SMS,18048546.65,300000
59,APM DA UME OLIVIA FERNANDES,4127,12,SEDUC,21313.60,3696
536,APM DA UME PROFESSOR PEDRO CRESCENTI,4131,12,SEDUC,78149.85,13552
50,APM DA UME IRMÃO JOSE GENESIO,4135,12,SEDUC,2464.00,4928
6,SANTOS CONVENTION & VISITORS BUREAU,4144,20,SETUR,180000.00,23347.62
533,APM DA UME DOS ANDRADAS I,4147,12,SEDUC,31186.13,5408
471,MUSEU DE ARTE SACRA DE SANTOS - MASS,4148,16,SECULT,120000.00,30000
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,4149,31,SECOM,498420.00,41535
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,4152,31,SECOM,498420.00,41535
201,CRUZADA DAS SENHORAS CATÓLICAS,4161,12,SEDUC,1955933.86,440645.1
203,EDUCANDÁRIO SANTISTA,4166,12,SEDUC,3282138.23,753015.62
94,AMEM - ASSISTÊNCIA AO MENOR ENFERMO MENTAL,4174,12,SEDUC,1670139.84,395190.48
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,4177,19,SEDS,723109.21,60259.1
47,APM DA UME HILDA D ONÓFRIO PAPA,4178,12,SEDUC,4059.73,704
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4183,19,SEDS,496696.26,5730.89
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4184,19,SEDS,496696.26,35660.52
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,4185,12,SEDUC,1796986.25,414743.05999999994
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,4188,19,SEDS,723109.21,60259.1
177,ASSOCIAÇÃO SOCIAL SAGRADA FAMÍLIA,4189,12,SEDUC,2939697.92,681280.14
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4191,19,SEDS,122096.72,888.77
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4192,19,SEDS,122096.72,9886.26
35,APM DA UME DR ALCIDES LOBO VIANA,4193,12,SEDUC,23712.53,4112
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4207,13,SMS,402114.00,36880.56
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4208,19,SEDS,496696.26,6068.99
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4210,19,SEDS,496696.26,37764.45
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4214,13,SMS,97015592.80,250000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4215,13,SMS,97015592.80,1929174.98
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4219,19,SEDS,142169.75,11187.44
475,VIDAS RECICLADAS,4220,19,SEDS,737008.07,61417.34
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,4222,12,SEDUC,1117870.14,241005.48
498,USC SAÚDE,4223,12,SEDUC,3656144.00,1331395.28
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4226,12,SEDUC,4009300.08,940877.7000000001
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,4228,17,SESEG,0.00,20000
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,4230,29,SEFIN,6146688.00,242862.97
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,4231,12,SEDUC,1510004.40,357949.68
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,4234,13,SMS,93171.72,10979.810000000001
498,USC SAÚDE,4235,13,SMS,4129409.52,430146.83
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,4237,17,SESEG,0.00,6000
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4238,13,SMS,641860.68,53488.39
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4239,13,SMS,641860.68,53488.39
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4240,13,SMS,641860.68,53488.39
475,VIDAS RECICLADAS,4241,19,SEDS,909919.56,75826.63
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4242,13,SMS,641860.68,53488.39
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4243,13,SMS,27560027.00,3081896.61
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4244,13,SMS,130961900.00,1369331.94
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4245,13,SMS,130961900.00,4500000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4246,13,SMS,130961900.00,4036656.51
203,EDUCANDÁRIO SANTISTA,4248,19,SEDS,368594.24,32528.44
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4249,13,SMS,360000.00,30000
202,EDUCANDÁRIO ANÁLIA FRANCO,4250,19,SEDS,429921.36,35826.78
475,VIDAS RECICLADAS,4252,12,SEDUC,1213683.60,282252
498,USC SAÚDE,4256,13,SMS,4129409.52,430146.83
127,ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL CASA MÁGICA,4257,12,SEDUC,1912267.10,444713.28
493,SOCIEDADE FILANTRÓPICA DAMASCO,4259,12,SEDUC,671175.65,151346.28
204,ESCOLA PORTUGUESA,4260,12,SEDUC,748194.58,171628.2
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4261,19,SEDS,142169.75,11847.48
528,INSTITUTO ARTE NO DIQUE,4262,16,SECULT,355704.00,88926
528,INSTITUTO ARTE NO DIQUE,4263,31,SECOM,499230.00,124807.5
101,ASSOCIAÇÃO BENEFICENTE SÃO JOSÉ - Creche Pe. Lúcio Floro,4264,12,SEDUC,931229.84,214194.53999999998
203,EDUCANDÁRIO SANTISTA,4266,19,SEDS,688698.72,60777.66
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4267,12,SEDUC,4009300.08,940877.7000000001
199,CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE,4275,12,SEDUC,2458405.89,563030.3200000001
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4276,19,SEDS,122096.72,888.77
467,LAR ESPÍRITA MARIA MÁXIMO,4277,12,SEDUC,559413.14,128515.72
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4278,19,SEDS,122096.72,9886.26
528,INSTITUTO ARTE NO DIQUE,4281,24,SEMAM,1793000.00,180295
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4282,19,SEDS,142169.75,11847.48
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4285,13,SMS,402114.00,36880.56
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4286,19,SEDS,496696.26,6068.99
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4287,19,SEDS,496696.26,37764.45
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4288,19,SEDS,453173.42,37764.45
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4289,19,SEDS,68770.46,6068.99
198,CRECHE COMUNITARIA AMIGOS UNIDADE 1,4290,12,SEDUC,1016787.55,236462.22000000003
182,CASA VÓ BENEDITA,4291,12,SEDUC,155786.85,36229.5
169,ASSOCIAÇÃO EQUOTERAPIA,4294,13,SMS,1045060.20,87088.35
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4296,12,SEDUC,2520040.49,594538.26
102,ASSOCIAÇÃO BENEFICENTE SONY BARSOTTI MEY,4300,12,SEDUC,374417.86,87073.92
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,4301,12,SEDUC,132012.00,0
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,4302,13,SMS,132012.00,33003
202,EDUCANDÁRIO ANÁLIA FRANCO,4303,12,SEDUC,2048229.75,467629.38
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,4304,12,SEDUC,1349868.96,320708.88
562,ASSOCIAÃ‡ÃƒO COMUNIDADE DE MÃƒOS DADAS - ACMD,4305,24,SEMAM,113240.00,25615
192,COMUNIDADE ASSISTENCIAL ESPÍRITA LAR VENERANDA,4307,12,SEDUC,1001706.16,230584.38
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4308,12,SEDUC,271762.92,67940.73
186,CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS,4309,12,SEDUC,935114.81,217468.56
111,ASSOCIAÃ‡ÃƒO CRISTÃƒ BENEFICENTE EURÃPEDES BARSANULFO,4310,12,SEDUC,1136327.97,264262.32
457,INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES,4311,12,SEDUC,111972310.00,211083.6
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,4312,30,SEMULHER,298596.24,26042.56
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4313,12,SEDUC,252189.96,63047.49
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4315,13,SMS,97015592.80,750000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4317,13,SMS,97015592.80,5654046.67
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4319,12,SEDUC,271762.92,67940.73
6,SANTOS CONVENTION & VISITORS BUREAU,4320,20,SETUR,180000.00,26048.86
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4322,12,SEDUC,252189.96,0
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4323,12,SEDUC,252189.96,63047.49
182,CASA VÓ BENEDITA,4324,19,SEDS,190370.86,35624.86
182,CASA VÓ BENEDITA,4325,19,SEDS,190370.86,35624.86
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4326,19,SEDS,522190.58,67124.6
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,4327,12,SEDUC,1670139.84,395190.48
109,ASSOCIAÇÃO CASA DE ESTAR DE SANTOS,4328,12,SEDUC,922028.02,214425.12
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4329,13,SMS,192960.00,7504
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4333,23,SEMES,120400.00,30099.989999999998
16,GALP - GRUPO AMIGO DO LAR POBRE,4334,12,SEDUC,182052.54,42337.8
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4335,12,SEDUC,1699157.04,395152.80000000005
475,VIDAS RECICLADAS,4336,19,SEDS,909919.56,75826.63
548,SOCIEDADE ESPORTIVA CANTAREIRA,4337,23,SEMES,134140.92,36888.74999999999
182,CASA VÓ BENEDITA,4339,19,SEDS,272934.18,24086.44
182,CASA VÓ BENEDITA,4342,19,SEDS,272934.18,24086.44
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,4343,12,SEDUC,2630952.48,618635.28
466,LAR DAS MOÇAS CEGAS,4344,12,SEDUC,3689029.20,866396.1000000001
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,4346,30,SEMULHER,305800.00,22174
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4347,13,SMS,192960.00,16080
472,NUREX - NÚCLEO DE REABILITAÇÃO DO EXCEPCIONAL SÃO VICENTE DE PAULO,4348,12,SEDUC,2247810.24,531228.8999999999
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4349,19,SEDS,122096.72,888.77
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4350,19,SEDS,122096.72,9886.26
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4351,13,SMS,402114.00,36880.56
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4352,19,SEDS,496696.26,6068.99
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4353,19,SEDS,671533.08,54095.73
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4355,13,SMS,18048546.65,1831050.22
197,CRECHE COMUNITÁRIA AMIGOS UNIDADE 2,4356,12,SEDUC,1566484.67,364298.76
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4357,13,SMS,18048546.65,300000
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,4358,13,SMS,11826.10,35478.3
583,GRÊMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDÊNCIA,4363,16,SECULT,170000.00,170000
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,4364,13,SMS,11826.10,35478.3
475,VIDAS RECICLADAS,4366,19,SEDS,737008.07,61417.34
206,FUNDAÇÃO PAULO GOMES BARBOSA - PAGOBA,4368,12,SEDUC,511793.64,116693.09999999999
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4370,19,SEDS,68770.46,6068.99
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4371,19,SEDS,453173.42,37764.45
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4372,19,SEDS,671533.08,55961.09
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4373,19,SEDS,496696.26,37764.45
172,ASSOCIAÇÃO FILANTRÓPICA CATÓLICA ORTODOXA,4374,12,SEDUC,1391448.70,321222.18
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4375,31,SECOM,169488.00,42372
572,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA UNIÃO IMPERIAL,4376,16,SECULT,170000.00,170000
98,ASSOCIAÃ‡ÃƒO BENEFICENTE ÃGAPE,4378,12,SEDUC,1102621.82,256423.68
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4379,19,SEDS,142169.75,11847.48
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,4380,12,SEDUC,13536430.92,3137734.85
