id_osc;cd_identificador_osc;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;tx_nome_classe_atividade_economica;cd_natureza_juridica_osc;edmu_cd_municipio;edmu_nm_municipio;eduf_cd_uf;eduf_sg_uf;id_osc.1;HabitaÃ§Ã£o;SaÃºde;Cultura e recreaÃ§Ã£o;EducaÃ§Ã£o e pesquisa;AssistÃªncia social;ReligiÃ£o;AssociaÃ§Ãµes patronais, profissionais e de produtores rurais;Meio ambiente e proteÃ§Ã£o animal;Desenvolvimento e defesa de direitos;Outros;Outras atividades associativas;id_osc.2;Hab sub HabitaÃ§Ã£o;Hab sub Outros;Saude sub Hospitais;Saude sub Outros serviÃ§os de saÃºde;Saude sub Outros;Cultura sub Cultura e arte;Cultura sub Esporte e recreaÃ§Ã£o;Cultura sub Outros;Educacao sub EducaÃ§Ã£o infantil;Educacao sub Ensino fundamental;Educacao sub Ensino mÃ©dio;Educacao sub EducaÃ§Ã£o superior;Educacao sub Estudos e pesquisas;Educacao sub EducaÃ§Ã£o profissional;Educacao sub Outras formas de educaÃ§Ã£o/ensino;Educacao sub Outros;Educacao sub Atividades de apoio Ã  educaÃ§Ã£o;Ass Social sub AssistÃªncia social;Ass Social sub Outros;Religiao sub ReligiÃ£o;Religiao sub Outros;Ass Patronais sub AssociaÃ§Ãµes empresariais e patronais;Ass Patronais sub AssociaÃ§Ãµes profissionais;Ass Patronais sub AssociaÃ§Ãµes de produtores rurais;Ass Patronais sub Cooperativas sociais;Ass Patronais sub Outros;Meio Amb sub Meio ambiente;Meio Amb sub ProteÃ§Ã£o animal;Meio Amb sub Outros;Desenv e Def sub AssociaÃ§Ãµes de moradores;Desenv e Def sub Centros e associaÃ§Ãµes comunitÃ¡rias;Desenv e Def sub Desenvolvimento rural;Desenv e Def sub Emprego e treinamento;Desenv e Def sub Defesa de direitos de grupos e minorias;Desenv e Def sub Outros;Desenv e Def sub AssociaÃ§Ãµes de pais, professores, alunos e a;Desenv e Def sub AssociaÃ§Ãµes patronais e profissionais;Desenv e Def sub Cultura e recreaÃ§Ã£o;Desenv e Def sub Defesa de direitos e interesses - mÃºltiplas ;Desenv e Def sub Meio ambiente e proteÃ§Ã£o animal;Desenv e Def sub Outras formas de desenvolvimento e defesa de d;Desenv e Def sub ReligiÃ£o;Desenv e Def sub SaÃºde, assistÃªncia social e educaÃ§Ã£o;Outras sub AssociaÃ§Ãµes de atividades nÃ£o especificadas anter
970074;16679748000879;GRUPO CIENTIFICO RAMATIS;GRUPO DO RAMAL DE SANTOS;1994-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;970074;;;;;;;;;1;;;970074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
970949;44287688000108;MINISTERIO EVANGELICO CRISTO E A RESPOSTA;CRISTO E A RESPOSTA;1982-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;970949;;;;;;1;;;;;;970949;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
970951;44288645000147;IGREJA BATISTA EBENEZER;;1982-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;970951;;;;;;1;;;;;;970951;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
971457;44980027000163;TENDA ESPIRITA DE UMBANDA IMACULADA CONCEICAO OXUM;;1972-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;971457;;;;;;1;;;;;;971457;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
972161;71557045000100;ASSOC EX-ALUNOS FACULDADE CATOLICA DE DIREITO DE SANTOS;AEXFACADIS;1993-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;972161;;;;;;;;;1;;;972161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
972447;46367629000760;OBRA SOCIAL SINOS DE BELEM DE AMPARO E PROMOCAO;;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;972447;;;;;;;;;1;;;972447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
972603;46834792000109;CARAVELAS CLUB;;1976-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;972603;;;1;;;;;;;;;972603;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973850;49197379000241;ASSOCIACAO DESPORTIVA UNIPAR CARBOCLORO;;1987-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;973850;;;1;;;;;;;;;973850;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975345;51068633000172;CLUBE DE CASTORES DE SANTOS BRAS CUBAS;;1979-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;975345;;;;;;;;;1;;;975345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
976064;51588614000258;ASSOCIACAO DESPORTIVA CLASSISTA MOINHO SANTISTA;;1979-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;976064;;;1;;;;;;;;;976064;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976111;51646396000180;SOCIEDADE DE MELHORAMENTOS DO BAIRRO DA CANELEIRA;;1979-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976111;;;;;;;;;1;;;976111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
976113;51651057000191;T E U FE FORCA E CARIDADE;;1980-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;976113;;;;;;1;;;;;;976113;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
976114;51653194000165;SOCIEDADE DE MELHORAMENTO DO JARDIM SAO MANOEL;;1980-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976114;;;;;;;;;1;;;976114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
976115;51653269000370;SOCIEDADE UNIVERSITARIA DE SANTOS;SUSAN CAMPUS BANDEIRANTE II;1987-01-01 00:00:00;EducaÃ§Ã£o superior - graduaÃ§Ã£o;3999;3548500;Santos;35;SP;976115;;;;1;;;;;;;;976115;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976164;51680296000170;SOCIEDADE PRO MELHORAMENTOS LAZER E ESPORTES DO CONJUNT;O RESIDENCIAL DALE COUTINHO;1981-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976164;;;;;;;;;1;;;976164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
976165;51680353000110;GRUPO ESPIRITA IRMA ANGELINA;;1981-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3069;3548500;Santos;35;SP;976165;;;;;;1;;;;;;976165;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
976710;52250669000135;SOCIEDADE AMIGOS DE SAO LOURENCO;;1984-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976710;;;;;;;;;1;;;976710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
976724;52251667000403;ASSOCIACAO COMERCIAL DOS TRANSPORTADORES AUTONOMOS;ASSOCIACAO COMERCIAL DOS TRANSPORTADORES AUTONOMOS;1995-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976724;;;;;;;;;1;;;976724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
976730;52252301000106;ASSOCIACAO SHORIN RYU KARATE DO DA ZONA NOROESTE;;1984-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;976730;;;1;;;;;;;;;976730;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976738;52254315000169;GREMIO RECREATIVO SEAWAYS;;1984-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;976738;;;1;;;;;;;;;976738;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976760;52259496000116;TERR AFRO BRAS ILE DE IEMANJA E DO CAB JOAO DAS MATAS;;1985-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;976760;;;;;;1;;;;;;976760;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
980643;33639865016155;TOURING CLUB DO BRASIL;;1981-01-01 00:00:00;ManutenÃ§Ã£o e reparaÃ§Ã£o de veÃ­culos automotores;3999;3548500;Santos;35;SP;980643;;;;;;;;;;1;;980643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980761;33989468002234;ASSOCIACAO BRASILEIRA DE ENFERMAGEM;ABEN;1971-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;980761;;;;;;;;;1;;;980761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
983611;57742959002325;IGREJA CRISTA APOSTOLICA RENASCER EM CRISTO;RENASCER;1994-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;983611;;;;;;1;;;;;;983611;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
983885;58258872000568;IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO REGIAO CENTRAL DE SANTOS;O BRASIL PARA CRISTO;1978-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;983885;;;;;;1;;;;;;983885;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
984195;60018249000156;ASSOCIACAO DESPORTIVA CLASSISTA ELETROPAULO-SANTOS;A D C ELETRPAULO SANTOS;1990-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;984195;;;1;;;;;;;;;984195;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984416;62289442000157;LOJA MACONICA PESQUISADORES DA LUZ;;1995-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;984416;;;;;;1;;;1;;;984416;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
984628;54350574000119;SOCIEDADE DE MELHORAMENTOS DO BAIRRO DE CARUARA;;1986-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;984628;;;1;;;;;;;;;984628;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984783;64714587000183;SOCIEDADE ECOLOGICA BRASILEIRA;SOCIEDADE ECOLOGICA BRASILEIRA;1990-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;984783;;;1;;;;;;;;;984783;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985730;64718349000146;SPORT TAEKWONDO CLUBE;;1991-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;985730;;;1;;;;;;;;;985730;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985925;55677462000130;ASSOCIACAO DE APOIO AO DIABETICO;A A D;1987-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;985925;;;;;;;;;1;;;985925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
985926;58214719000105;CLUBE DE REGATAS VASCO DA GAMA;;1970-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;985926;;;1;;;;;;;;;985926;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985961;57735987000100;ACADEMIA FEMININA DE CIENCIAS LETRAS E ARTES DE SANTOS;AFCLAS;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;985961;;;;;;;;;1;;;985961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
986796;58251075000125;LAR ESPIRITA FRATERNIDADE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;986796;;;;;;1;;;;;;986796;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
986797;58262833000100;ASSOCIACAO DESPORTIVA CLASSISTA SANTISTA A;;1976-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;986797;;;;;;;;;1;;;986797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
987085;58218272000142;AMAZONAS CLUBE;;1967-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;987085;;;1;;;;;;;;;987085;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987088;58250382000191;ASSOCIACAO ESPIRITA BENEFICIENTE ANJO DA GUARDA;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;987088;;;;;;1;;;;;;987088;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
987463;60015930000140;ASSOCIACAO DE SURF DE BERTIOGA;ASSUB;1989-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;987463;;;1;;;;;;;;;987463;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987854;58259979000105;DIMEC PRAIA CLUBE;;1970-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;987854;;;1;;;;;;;;;987854;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987947;64043466000157;SOCIEDADE AMIGOS DO BAIRRO JOSE MENINO;;1990-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;987947;;;;;;;;;1;;;987947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
987994;54358056000141;CONSELHO DE CAVALEIROS KADOSCH JERUSALEM CELESTE;;1986-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;987994;;;;;;;;;1;;;987994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
988111;55673974000128;LOJA MACONICA CIDADE DE SANTOS N 2281;CIDADE DE SANTOS;1987-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;988111;;;;;;1;;;1;;;988111;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
988114;55680623000144;ASSOCIACAO FILANTROPICA INDEPENDENTE DE SANTOS AFIS;AFIS;1987-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;988114;;;;;;;;;1;;;988114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
988200;60011723000118;PANATHLON CLUBE DE SANTOS;;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;988200;;;;;;;;;1;;;988200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
988231;58221573000125;CLUBE TRICANAS DE COIMBRA;;1979-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;988231;;;1;;;;;;;;;988231;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988283;58223702000114;CLUBE ATLETICO SANTISTA;;1968-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;988283;;;1;;;;;;;;;988283;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988640;58262247000166;IRMANDADE DE NOSSA SENHORA DO ROSARIO;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;988640;;;;;;1;;;;;;988640;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
990263;58218793000280;BRASIL FUTEBOL CLUBE;;1997-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;990263;;;;;;;;;1;;;990263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;
990264;58227026000157;ASSOCIACAO BENEFICIENTE DOS CONSERTADORES DE CARGA E DESCARGA NOS PORTOS SANTOS, S VICENTE, GUARUJ E S  SEBASTIAO;;1968-01-01 00:00:00;ComÃ©rcio varejista de ferragens, madeira e materiais de construÃ§Ã£o;3999;3548500;Santos;35;SP;990264;;;;;;;;;;1;;990264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990265;58252610000162;MISSAO DOS MARINHEIROS NORUEGUESES;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;990265;;;;;;1;;;;;;990265;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
990535;64712342000117;FUNDACAO CAVACO RUAS-FUNCAR;;1990-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3069;3548500;Santos;35;SP;990535;;;;;;;;;1;;;990535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
992713;54346135000132;CENTRO DOS ESTUDANTES DE SANTOS;;1985-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;992713;;;;;;;;;1;;;992713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
992835;57733271000173;IGREJA EVANGELICA REUNIDAS EM CRISTO JESUS;;1988-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;992835;;;;;;1;;;;;;992835;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
992851;58224692000301;ASSOCIACAO CRISTA BENEFICENTE EURIPEDES BARSANULFO;;1983-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3548500;Santos;35;SP;992851;;;;1;;;;;;;;992851;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992853;58259128000154;CLUBE ATLANTICO;;1970-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;992853;;;1;;;;;;;;;992853;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992905;64712409000113;ASSOCIACAO ATLETICA ACAD ARNALDO VIEIRA DE CARVALHO;A. A. A. MEDICINA SANTOS;1990-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;992905;;;;;;;;;1;;;992905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;
992957;57737090000115;CENTRO ESTUDOS POLITICOS ECONOMICOS E SOCIAIS;CEPES;1989-01-01 00:00:00;Atividades de jardins botÃ¢nicos, zoolÃ³gicos, parques nacionais, reservas ecolÃ³gicas e Ã¡reas de proteÃ§Ã£o ambiental;3999;3548500;Santos;35;SP;992957;;;1;;;;;;;;;992957;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992966;58260340000131;LIONS CLUBE SANTOS LESTE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;992966;;;;;;;;;1;;;992966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
993142;64722143000190;UNIAO SHORIN-RYU KARATE-DO BRASIL;;1991-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;993142;;;1;;;;;;;;;993142;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993333;58259169000140;ASSOCIACAO DE ESTUDOS ESPIRITAS FRANCISCO DE ASSIS;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;993333;;;;;;1;;;;;;993333;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
993437;57735250000197;BLOCO PATUSCO RAPARIGAS DO ULTIMO GOLE;;1989-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;993437;;;1;;;;;;;;;993437;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993440;58108762000277;ASSOCIACAO PAULISTA DE EPIDEMIOLOGIA E CONTROLE DE INFECCAO RELACIONADA A ASSISTENCIA A SAUDE - APECIH;APECIH;1998-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;993440;;;;;;;;;1;;;993440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
993441;58251703000253;FLUMINENSE ATLETICO CLUBE;;1971-01-01 00:00:00;Atividades de exploraÃ§Ã£o de jogos de azar e apostas;3999;3548500;Santos;35;SP;993441;;;1;;;;;;;;;993441;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993699;71532899000212;MISSAO VIDA, EVANGELIZACAO E MISSOES;VEM-VIDA EVANGELIZACAO E MISSOES;2000-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3069;3548500;Santos;35;SP;993699;;;;;;1;;;;;;993699;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
996408;58264128000223;LIGA SANTISTA DE VOLEIBOL;;2001-01-01 00:00:00;Atividades de exploraÃ§Ã£o de jogos de azar e apostas;3999;3548500;Santos;35;SP;996408;;;1;;;;;;;;;996408;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003289;51642288000309;ASSOCIACAO BENEFICENTE PROMOCIONAL - MOVIMENTO ALPHA DE ACAO COMUNITARIA;NUCLEO DE SERV. DE INTEGR. DO MENOR A SOCIEDADE - SIMS;2003-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1003289;;;;;;;;;1;;;1003289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1003548;51642288000481;ASSOCIACAO BENEFICENTE PROMOCIONAL - MOVIMENTO ALPHA DE ACAO COMUNITARIA;ASSISTENCIA SOCIAL SEPAMES;2003-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1003548;;;;;;;;;1;;;1003548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1007526;67634337000393;PACIFICO SPORT CLUBE;;2004-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1007526;;;1;;;;;;;;;1007526;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012211;51642288000562;ASSOCIACAO BENEFICENTE PROMOCIONAL - MOVIMENTO ALPHA DE ACAO COMUNITARIA;SEPAMES - CRECHE ALPHA-SANTOS;2006-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3548500;Santos;35;SP;1012211;;;;1;;;;;;;;1012211;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020357;10199077000196;DIRETORIO ACADEMICO 5 DE NOVEMBRO DA FACULDADE DE DIREITO - UNIMES;DIRETORIO ACADEMICO 5 DE NOVEMBRO;2008-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1020357;;;;;;;;;;;1;1020357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1021290;10381467000182;GREMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA VILA MATHIAS;;2008-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1021290;;;;;;;;;;;1;1021290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1022154;10533417000173;CENTRO DE DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIA E INOVACAO JOSE BONIFACIO;TECH - JOB;2008-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1022154;;;;;;;;;;;1;1022154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1022337;10560876000146;AGENCIA METROPOLITANA DE ASSENTAMENTOS URBANOS AUTOSUSTENTAVEIS DO ESTADO DE SAO PAULO - HABITATBRASIL ORG ;HABITATBRASIL.ORG.;2008-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;1022337;;;;;;;1;;;;;1022337;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
1022922;10719585000158;PROJETO BEM BRASILEIRO;PROJETO BEM BRASILEIRO;2008-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1022922;;;1;;;;;;;;;1022922;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024092;10894010000171;URAWAZA BUGEI KAI - ASSOCIACAO DE ARTES MARCIAIS URAWAZA;UWBK;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1024092;;;1;;;;;;;;;1024092;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025905;10984224000139;ABRACE - ASSOCIACAO BRASILEIRA DE ARTES CENICAS;ABRA;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1025905;;;1;;;;;;;;;1025905;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025932;10994214000184;IGREJA BATISTA NACIONAL CASA DE ORACAO;IGREJA BATISTA NACIONAL CASA DE ORACAO;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;1025932;;;;;;1;;;;;;1025932;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
