cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;cd_natureza_juridica_osc;dt_fundacao_osc;situacao_cadastral;tx_endereco_completo;cd_municipio;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Area_Associacoes_patronais_e_profissionais;Area_Cultura_e_recreacao;Area_Desenvolvimento_e_defesa_de_direitos_e_interesses;Area_Educacao_e_pesquisa;Area_Outras_atividades_associativas;Area_Religiao;Area_Saude;SubArea_Assistencia_social;SubArea_Associacoes_de_atividades_nao_especificadas_anteriormente;SubArea_Associacoes_de_produtores_rurais_pescadores_e_similares;SubArea_Associacoes_empresariais_e_patronais;SubArea_Associacoes_profissionais;SubArea_Atividades_de_apoio_a_educacao;SubArea_Cultura_e_arte;SubArea_Desenvolvimento_e_defesa_de_direitos;SubArea_Educacao_infantil;SubArea_Educacao_profissional;SubArea_Ensino_fundamental;SubArea_Ensino_superior;SubArea_Esportes_e_recreacao;SubArea_Estudos_e_pesquisas;SubArea_Hospitais;SubArea_Outras_formas_de_educacao_ensino;SubArea_Outros_servicos_de_saude;SubArea_Religiao
1154292000180;COOPERTEL ASSOCIACAO BRASILEIRA COOP DE TELEFONIA;COOPERTEL ASSOCIACAO BRASILEIRA DE TELEFONIA;3999;1996-04-18;Inapta;AVENIDA CONS NEBIAS340, 6 ANDAR => CONJ 65, VL MATIAS, Santos, SP, 11015002;3548500.0;SANTOS;SP;-46,3215820859996;-23,9445386979996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
18498933000116;CENTRO DE CULTURA ROSA CRUZ ANDRADAS;;3999;2013-06-12;Ativa;RUA SETE DE SETEMBRO73, VILA NOVA, Santos, SP, 11013350;3548500.0;SANTOS;SP;-46,3204122719996;-23,9406130019996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25097784000149;INSTITUTO DE APOIO E DESENVOLVIMENTO AO ESPORTE E CULTURA - IADEC;IADEC;3999;2016-06-06;Ativa;RUA ALEXANDRE FLEMING574, CONJ  11, APARECIDA, Santos, SP, 11040010;3548500.0;SANTOS;SP;-46,3101790899996;-23,9732484829996;93191;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
25136484000121;IGREJA PENTECOSTAL MISSOES EM FAMILIA;IGREJA PENTECOSTAL MISSOES EM FAMILIA;3220;2015-07-07;Inapta;RUA VINTE E OITO DE SETEMBRO100, FUNDOS, MACUCO, Santos, SP, 11015110;3548500.0;SANTOS;SP;-46,3160366829996;-23,9573568639996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
26562196000100;ASSOCIACAO DOS PAIS E AMIGOS DA GINASTICA DE SANTOS;;3999;2016-08-09;Inapta;RUA JURUBATUBA80, APARECIDA, Santos, SP, 11035100;3548500.0;SANTOS;SP;-46,3041200989996;-23,9764717519996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34493000180;SERVICO DE INFORMACAO AL-ANON DA BAIXADA SANTISTA;SERVICO DE INFORMACAO AL-ANON DA BAIXADA SANTISTA;3999;1994-11-17;Suspensa;PRACA JOSE BONIFACIO59, 1 ANDAR SALA 1B, CENTRO, Santos, SP, 11013190;3548500.0;SANTOS;SP;-46,3250291799996;-23,9365949059996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34525000148;ASS TRAB APOS SID METAL DE SANTOS S VICENTE CUBATAO GUARUJA PRAIA GRANDE LIT PAULISTA E DEMAIS REG DO BRASIL - ATMAS;ATMAS;3999;1983-09-13;Ativa;RUA SAO PAULO47, VILA BELMIRO, Santos, SP, 11075330;3548500.0;SANTOS;SP;-46,3342952919996;-23,9500769239996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2799200000181;MOTO CLUBE LOUCOS DO ASFALTO;;3999;1998-10-01;Inapta;RUA PEDRO  AMERICO170, CAMPO GRANDE, Santos, SP, 11075400;3548500.0;SANTOS;SP;-46,3328837099996;-23,9576618769996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3315600000137;COOPERCON. ASSOCIACAO C. DE CONDOMINOS DA R.M. DA BAIXADA SANTISTA;COOPERCON ASSOCIACAO;3999;1999-06-16;Inapta;RUA GALEAO CARVALHAL09, 1 ANDAR, GONZAGA, Santos, SP, 11050201;3548500.0;SANTOS;SP;-46,3259424239996;-23,9519976079996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28442468000155;ASSOCIACAO BRASIL MIDIAS;;3999;2017-07-24;Inapta;RUA LUIZ GAMA93, MACUCO, Santos, SP, 11015151;3548500.0;SANTOS;SP;-46,3179708229996;-23,9551181589996;94111;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3799997000180;AUGUSTA E RESPEITAVEL LOJA SIMBOLICA TRIADE DE SANTOS NR. 231;;3999;2000-02-22;Ativa;RUA VEREADOR FREITAS GUIMARAES17, VILA NOVA, Santos, SP, 11013490;3548500.0;SANTOS;SP;-46,3200310059996;-23,9423264569996;94308;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3873324000203;ASSOCIACAO HEIAN ESPORTE E CULTURA;ASSOCIACAO HEIAN;3999;2018-07-23;Ativa;AVENIDA ANA COSTA453, SALA  12, GONZAGA, Santos, SP, 11060002;3548500.0;SANTOS;SP;-46,3325441589996;-23,9648821599996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4024684000112;INSTITUTO ELISEU;INSTITUTO ELISEU;3999;2000-08-22;Ativa;RUA SAO PAULO, 120, , VILA BELMIRO, Santos, SP, 11075330;3548500.0;SANTOS;SP;-46,334485;-23,951127;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4127357000196;EMPRESA JUNIOR / UNISANTA;;3999;2000-10-18;Inapta;RUA OSWALDO CRUZ266, BOQUEIRAO, Santos, SP, 11045907;3548500.0;SANTOS;SP;-46,3208180989996;-23,9622680649996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34472581000186;INSTITUTO AMIGU  ENSINO DE TECNOLOGIA PARA FAMILIAS;INSTITUTO AMIGU;3999;2019-07-22;Ativa;RUA EUCLIDES DA CUNHA, 11, SALA  301, GONZAGA, Santos, SP, 11065100;3548500.0;SANTOS;SP;-46,3344090648;-23,9658400621;85996;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
49561455000175;ASSOCIACAO COMUNITARIA DE MORADORES DO MORRO DO PACHECO;ASSOCIACAO MORRO PACHECO;3999;2022-06-13;Ativa;RUA E1760, MORRO PACHECO, Santos, SP, 11081300;3548500.0;SANTOS;SP;-46,3522209639996;-23,9615881349996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47787049004278;IGREJA BATISTA PENIEL;;3220;2022-06-29;Ativa;AVENIDA SANTISTA591, MORRO NOVA CINTRA, Santos, SP, 11080000;3548500.0;SANTOS;SP;-46,3530347449996;-23,9449491189996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
38654582000100;ROTARY CLUB DE SANTOS - BRAS CUBAS;;3999;2020-07-14;Ativa;RUA CONSELHEIRO JOAO ALFREDO331, SALA  SALA 1, MACUCO, Santos, SP, 11015220;3548500.0;SANTOS;SP;-46,3120782429996;-23,9568670489996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5759937000169;EMPRESA JUNIOR DE MARKETING - UNIMES;;3999;2003-05-22;Inapta;RUA CONSELHEIRO SARAIVA41, SALA 225, VILA NOVA, Santos, SP, 11013520;3548500.0;SANTOS;SP;-46,3241675189996;-23,9432087519996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44286052000141;ASSOCIACAO BENEFICIENTE E REPRESENTATIVA DOS APOSENTADO;ABRACO;3999;1983-10-11;Ativa;RUA ARNALDO DE CARVALHO186, CAMPO GRANDE, Santos, SP, 11075430;3548500.0;SANTOS;SP;-46,3351789319996;-23,9570679989996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48668883000139;ASSOCIACAO BRASILEIRA DOS TERMINAIS RETROPORTUARIOS E DAS EMPRESAS TRANSPORTADORAS DE CONTAINERES;ABTTC;3999;1977-04-11;Ativa;RUA AMADOR BUENO333, SALA  911, CENTRO, Santos, SP, 11013153;3548500.0;SANTOS;SP;-46,3256113479996;-23,9363900959996;94111;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58263898000170;CASA DO PARAPLEGICO DE SANTOS;;3999;1970-12-09;Ativa;RUA NABUCO DE ARAUJO690, APARECIDA, Santos, SP, 11025011;3548500.0;SANTOS;SP;-46,3100705409996;-23,9685934489996;94308;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58228453000150;CASA DO CAMINHO;;3999;1971-11-04;Ativa;RUA SILVA JARDIM182, MERCADO, Santos, SP, 11015020;3548500.0;SANTOS;SP;-46,3193711909996;-23,9502325699996;94910;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
17302260000114;ASSOCIACAO RELIGAR;INSTITUTO RELIGAR;3999;2012-11-07;Ativa;AVENIDA ANA COSTA09, VILA MATHIAS, Santos, SP, 11060001;3548500.0;SANTOS;SP;-46,3308607569996;-23,9511287699996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19304038000186;11/SP GRUPO ESCOTEIRO DO MAR CARMO;GEMAR CARMO;3999;2013-10-30;Ativa;AVENIDA PROFESSOR ARISTOTELES DE MENEZES11, PONTA DA PRAIA, Santos, SP, 11035030;3548500.0;SANTOS;SP;-46,3000445879996;-23,9788602719996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34563000109;ASSOCIACAO CENTRO VIVO;;3999;1994-12-09;Ativa;PRACA MAUA42, CONJ 74, CENTRO, Santos, SP, 11010000;3548500.0;SANTOS;SP;-46,3294056659996;-23,9335138279996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51679090000120;AUGUSTA E RESPEITAVEL LOJA SIMBOLICA XV DE NOVEMBRO 38;;3999;1981-05-08;Ativa;RUA XAVIER PINHEIRO163, VILA MATIAS, Santos, SP, 11015090;3548500.0;SANTOS;SP;-46,3206571789996;-23,9503900109996;94308;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8306493000102;CENTRO ESPIRITUAL CEU VIAJANTES DA LUZ;;3999;2006-09-18;Ativa;RUA GUAIBE163, APARECIDA, Santos, SP, 11035191;3548500.0;SANTOS;SP;-46,3062628139996;-23,9776263149996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2851614000102;ASSOCIACAO IRMANDADE DE SAINT GERMAIN;IRMANDADE DE SAINT GERMAIN;3999;1998-10-01;Ativa;RUA PARAGUAI130, A, GONZAGA, Santos, SP, 11060490;3548500.0;SANTOS;SP;-46,3339956619996;-23,9617140629996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10733670000170;ASSOCIACAO DOS MORADORES E AMIGOS DO CAMINHO DA UNIAO;;3999;2002-07-03;Inapta;CAMINHO DA UNIAO18, RADIO CLUB, Santos, SP, 11088600;3548500.0;SANTOS;SP;-46,3828241859996;-23,9457802799996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3051922000116;HEPTADA MARTINISTA SANTOS - TOM;HEPTADA SANTOS;3999;1999-02-23;Ativa;RUA XAVIER PINHEIRO192, VILA MATIAS, Santos, SP, 11015090;3548500.0;SANTOS;SP;-46,3206571789996;-23,9503900109996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20523058000208;ASSOCIACAO PAULISTA DOS TRANSPORTADORES AUTONOMOS;APTA SANTOS;3999;2017-04-11;Ativa;RUA XAVIER DA SILVEIRA133, PAQUETA, Santos, SP, 11013050;3548500.0;SANTOS;SP;-46,3188952809996;-23,9344804489996;94111;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43419613026722;ORDEM DOS ADVOGADOS DO BRASIL - SECCAO DE SAO PAULO;ESCOLA SUPERIOR DE ADVOCACIA - UNIDADE SANTOS;3999;2004-03-03;Ativa;AVENIDA SENADOR FEIJO157, CENTRO, Santos, SP, 11015502;3548500.0;SANTOS;SP;-46,3276266339996;-23,9537950759996;94120;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52246204000100;CLUBE DOS CRIADORES DE CURIO DE SANTOS;;3999;1983-08-11;Ativa;RUA BENEDITO E GUIMARAES91, MARAPE, Santos, SP, 11070020;3548500.0;SANTOS;SP;-46,3482370719996;-23,9559914829996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
13851707000153;MISSOES URBANAS PROJETOS SOCIAIS;MUPS;3999;2011-05-24;Ativa;RUA SILVA JARDIM46, VILA MATHIAS, Santos, SP, 11015021;3548500.0;SANTOS;SP;-46,3193711909996;-23,9502325699996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5290800000108;ASSOCIACAO CULTURAL E FILANTROPICA ELCIO TONDIM - ASFET;ASFET;3069;2002-09-04;Ativa;AVENIDA CAMPOS SALES121, VILA MATHIAS, Santos, SP, 11013401;3548500.0;SANTOS;SP;-46,3203167309996;-23,9424376969996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8806654000119;LIGA DAS ENTIDADES IRMAS - L.E.I.;;3999;2007-04-19;Suspensa;RUA DOUTOR CARVALHO DE MENDONCA239, ALTOS, VILA BELMIRO, Santos, SP, 11070101;3548500.0;SANTOS;SP;-46,3377056049996;-23,9537281079996;43991;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9174089000187;CENTRO BUDISTA MANDALA DE GUYASAMAJA;CENTRO BUDISTA MANDALA DE GUYASAMAJA;3999;2007-09-06;Suspensa;RUA RUA TOLENTINO FILGUEIRAS98, SALA  12, GONZAGA, Santos, SP, 11060470;3548500.0;SANTOS;SP;-46,3346056869996;-23,9643259599996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27154718000199;INSTITUTO NACIONAL DOS NEGOCIOS DE TRANSPORTES - INNT;;3999;2017-01-03;Ativa;RUA ALMIRANTE TAMANDARE73, MACUCO, Santos, SP, 11015250;3548500.0;SANTOS;SP;-46,3093936819996;-23,9601019799996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27013282000118;EMEENE DE SANTOS;CRECHE MUNDO NOVO;3999;2017-01-17;Ativa;RUA VEREADOR ALVARO GUIMARAES311, LOJA  02, RADIO CLUBE, Santos, SP, 11088180;3548500.0;SANTOS;SP;-46,3814426579996;-23,9429535279996;85112;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4361595000161;ASSOCIACAO APLAUSO CONTEMPORANEO;CENTRO SANTISTA DE ARTE CONTEMPORANEA;3999;2001-03-23;Ativa;RUA GENERAL CAMARA8, CENTRO, Santos, SP, 11010120;3548500.0;SANTOS;SP;-46,3245781849996;-23,9344310049996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50437789000544;LIGA DE DESPORTOS DE RENDIMENTO E DE BASE DA CAPITAL - VALE DO PARAIBA E LITORAL NORTE DO ESTADO DE SAO PAULO;;3999;2003-03-31;Ativa;AVENIDA PRESIDENTE WILSON143, GONZAGA, Santos, SP, 11065201;3548500.0;SANTOS;SP;-46,3472152789996;-23,9681946889996;93191;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
8644922000224;INSTITUTO REDE DE BASE ORGANICA CATA SAMPA;;3999;2009-03-03;Ativa;RUA CHILE13, PAQUETA, Santos, SP, 11013410;3548500.0;SANTOS;SP;-46,3179681319996;-23,9419900459996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44965713000165;CAMPOS MELLO F C;;3999;1971-05-21;Inapta;AVENIDA BARTOLOMEU DE GUSMAO80, APTO 11, PONTA DA PRAIA, Santos, SP, 11045401;3548500.0;SANTOS;SP;-46,3152597969996;-23,9786297179996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
51682748000152;GREMIO RECREATIVO E ESPORTIVO GRANEL QUIMICA;;3999;1982-03-24;Inapta;RUA AUGUSTO SEVERO7, 9 AND CJ A, CENTRO, Santos, SP, 11010919;3548500.0;SANTOS;SP;-46,3276632379996;-23,9330709829996;93191;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62440185000374;CENTRO BENEFICENTE DOS MOTORISTAS DE SAO PAULO;;3999;1999-04-06;Inapta;PRACA VISCONDE DE MAUA03, CJ.12, CENTRO, Santos, SP, 11010000;3548500.0;SANTOS;SP;-46,3294056659996;-23,9335138279996;86305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
27698796000154;ASSOCIACAO INSTITUTO VIA GREEN;INSTITUTO VIA GREEN;3999;2017-05-10;Ativa;RUA AMADOR BUENO333, CONJ  615, CENTRO, Santos, SP, 11013153;3548500.0;SANTOS;SP;-46,3256113479996;-23,9363900959996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2837041000243;CENTRO DE ESTUDOS UNIFICADOS BANDEIRANTE;UNIMES;3999;2001-05-03;Ativa;AVENIDA CONSELHEIRO NEBIAS536, ENCRUZILHADA, Santos, SP, 11045000;3548500.0;SANTOS;SP;-46,3224935359996;-23,9540111419996;85317;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
8002638000173;ASSOCIACAO ATLETICA ACADEMICA CIENCIAS DA COMPUTACAO;;3999;2006-01-17;Inapta;AVENIDA CONSELHEIRO NEBIAS300, VILA MATIAS, Santos, SP, 11015003;3548500.0;SANTOS;SP;-46,3215820859996;-23,9445386979996;93191;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
27413621000153;ASSOCIACAO RENOVACAO CARISMATICA CATOLICA DA DIOCESE DE SANTOS;RCC SANTOS;3999;2017-02-17;Ativa;AVENIDA ENGENHEIRO MANOEL FERRAMENTA JUNIOR602, AREIA BRANCA, Santos, SP, 11086400;3548500.0;SANTOS;SP;-46,3749884949996;-23,9474587469996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27413748000172;TCHAU DODOI;TCHAU DODOI;3999;2016-04-06;Ativa;RUA NABUCO DE ARAUJO426, CASA  2, EMBARE, Santos, SP, 11025011;3548500.0;SANTOS;SP;-46,3100705409996;-23,9685934489996;90019;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
33858184001822;FEDERACAO DE BANDEIRANTES DO BRASIL;;3999;1972-06-22;Ativa;RUA JURUJUBAS N, ESQ COM ENGUAGUASSU, NA, Santos, SP, 11015147;3548500.0;SANTOS;SP;-46,3168777129996;-23,9537285429996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27750715000118;MISSAO APOSTOLICA DA GRACA DE DEUS EM SANTOS;;3220;2017-04-12;Ativa;AVENIDA WASHINGTON LUIS77, VILA MATHIAS, Santos, SP, 11050201;3548500.0;SANTOS;SP;-46,3259424239996;-23,9519976079996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27753596000157;NUCLEO DE UMBANDA SAGRADA 7 MENSAGEIROS DA LUZ DIVINA;NUCLEO DE UMBANDA SAGRADA 7 MENSAGEIROS DA LUZ DIVINA;3220;2017-04-12;Inapta;AVENIDA ANA COSTA9, GONZAGA, Santos, SP, 11060001;3548500.0;SANTOS;SP;-46,3308607569996;-23,9511287699996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27818108000142;ASSOCIACAO DOS ARTESOES DE CARUARA - CARUARTES;CARUARTES;3999;2017-05-12;Ativa;RUA ANDRADE SOARES08, ARMZ, CARUARA, Santos, SP, 11200000;3548500.0;SANTOS;SP;-46,3354880839996;-23,9540371609996;94936;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
